Week,ID,Jar,Status,Status,Hatched
2,I24,2I24,2,in,1
2,I24,2I24,2,in,0
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I25,2I25,2,in,1
2,I26,2I26,1,ex,1
2,I26,2I26,1,ex,1
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I26,2I26,1,ex,0
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,1
2,I27,2I27,2,in,0
2,I27,2I27,2,in,0
2,I27,2I27,2,in,0
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I28,2I28,2,in,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,1
2,I29,2I29,1,ex,0
2,I30,2I30,2,in,1
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I30,2I30,2,in,0
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I31,2I31,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,1
2,I32,2I32,2,in,0
2,I32,2I32,2,in,0
2,I33,2I33,2,in,1
2,I33,2I33,2,in,1
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I33,2I33,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I34,2I34,2,in,0
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I35,2I35,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I36,2I36,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,1
2,I37,2I37,2,in,0
2,I38,2I38,1,ex,1
2,I38,2I38,1,ex,1
2,I38,2I38,1,ex,1
2,I38,2I38,1,ex,1
2,I38,2I38,1,ex,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,1
2,I39,2I39,2,in,0
2,I40,2I40,2,in,1
2,I40,2I40,2,in,1
2,I40,2I40,2,in,1
2,I40,2I40,2,in,1
2,I40,2I40,2,in,1
2,I40,2I40,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,1
2,I41,2I41,2,in,0
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I44,2I44,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,1
2,I45,2I45,1,ex,0
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,1
2,I46,2I46,2,in,0
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,1
2,I47,2I47,2,in,0
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I49,2I49,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,1
2,I50,2I50,1,ex,0
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C4,3C4,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,1
3,C8,3C8,0,un,0
3,C9,3C9,0,un,1
3,C9,3C9,0,un,1
3,C9,3C9,0,un,1
3,C9,3C9,0,un,1
3,C9,3C9,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,1
3,C10,3C10,0,un,0
3,C10,3C10,0,un,0
3,C11,3C11,0,un,1
3,C11,3C11,0,un,1
3,C11,3C11,0,un,1
3,C11,3C11,0,un,1
3,C11,3C11,0,un,1
3,C11,3C11,0,un,1
3,C11,3C11,0,un,0
3,C11,3C11,0,un,0
3,C11,3C11,0,un,0
3,C11,3C11,0,un,0
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,1
3,C12,3C12,0,un,0
3,C12,3C12,0,un,0
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C15,3C15,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C16,3C16,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C17,3C17,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C18,3C18,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,1
3,C19,3C19,0,un,0
3,C19,3C19,0,un,0
3,C19,3C19,0,un,0
3,C19,3C19,0,un,0
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C20,3C20,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,1
3,C21,3C21,0,un,0
3,C21,3C21,0,un,0
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C22,3C22,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C23,3C23,0,un,1
3,C25,3C25,0,un,1
3,C25,3C25,0,un,1
3,C25,3C25,0,un,1
3,C25,3C25,0,un,1
3,C25,3C25,0,un,1
3,C25,3C25,0,un,0
3,C26,3C26,0,un,1
3,C26,3C26,0,un,1
3,C26,3C26,0,un,1
3,C26,3C26,0,un,1
3,C26,3C26,0,un,1
3,C26,3C26,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C28,3C28,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C30,3C30,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,1
3,C33,3C33,0,un,0
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,1
3,C34,3C34,0,un,0
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,1
3,C35,3C35,0,un,0
3,C35,3C35,0,un,0
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C36,3C36,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C38,3C38,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,1
3,C40,3C40,0,un,0
3,C40,3C40,0,un,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I1,3I1,2,in,0
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,1
3,I3,3I3,2,in,0
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,1
3,I4,3I4,2,in,0
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I5,3I5,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,1
3,I6,3I6,2,in,0
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,1
3,I7,3I7,2,in,0
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,1
3,I12,3I12,2,in,0
3,I12,3I12,2,in,0
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I13,3I13,1,ex,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,1
3,I14,3I14,2,in,0
3,I14,3I14,2,in,0
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,1
3,I15,3I15,2,in,0
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,1
3,I16,3I16,1,ex,0
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,1
3,I17,3I17,2,in,0
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,1
3,I18,3I18,2,in,0
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,1
3,I20,3I20,2,in,0
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I22,3I22,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,1
3,I25,3I25,2,in,0
3,I25,3I25,2,in,0
3,I25,3I25,2,in,0
3,I25,3I25,2,in,0
3,I25,3I25,2,in,0
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,1
3,I26,3I26,1,ex,0
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,1
3,I27,3I27,2,in,0
3,I27,3I27,2,in,0
3,I27,3I27,2,in,0
3,I27,3I27,2,in,0
3,I27,3I27,2,in,0
3,I27,3I27,2,in,0
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I29,3I29,1,ex,1
3,I30,3I30,2,in,1
3,I30,3I30 ,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,1
3,I30,3I30,2,in,0
3,I30,3I30,2,in,0
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I31,3I31,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I32,3I32,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I33,3I33,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,1
3,I34,3I34,2,in,0
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I35,3I35,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I36,3I36,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I37,3I37,2,in,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,1
3,I38,3I38,1,ex,0
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,1
3,I39,3I39,2,in,0
3,I39,3I39,2,in,0
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,1
3,I40,3I40,2,in,0
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,1
3,I41,3I41,2,in,0
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I44,3I44,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I45,3I45,1,ex,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I46,3I46,2,in,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
3,I49,3I49,1,ex,1
